일시,기온(°C),강수량(mm),풍속(m/s),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),최저운고(100m ),시정(10m),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),체감온도,습도범주
2018-04-23 00:00:00,10.7,2.0,2.6,94.0,12.0,9.7,1007.5,1017.9,,,,,10.0,6.0,7.0,477,10.9,12.7,14.0,14.4,11.465235906699686,높음
2018-04-23 01:00:00,10.6,0.1,2.3,87.0,11.1,8.5,1007.2,1017.6,,,,,10.0,5.0,15.0,1523,10.7,12.4,13.7,14.3,11.519106531055666,높음
2018-04-23 02:00:00,10.2,0.9,2.2,90.0,11.2,8.6,1006.7,1017.1,,,,,10.0,6.0,13.0,490,10.4,12.2,13.6,14.1,11.148616206220229,높음
2018-04-23 03:00:00,9.9,0.5,2.3,93.0,11.3,8.8,1005.8,1016.2,,,,,10.0,6.0,4.0,990,10.1,12.0,13.4,14.0,10.766940873773711,높음
2018-04-23 04:00:00,9.5,3.5,2.4,95.0,11.2,8.7,1005.4,1015.8,,,,,10.0,7.0,3.0,410,9.7,11.7,13.2,13.9,10.277774795493375,높음
2018-04-23 05:00:00,9.2,2.5,2.3,95.0,11.0,8.4,1005.3,1015.7,,,,,10.0,7.0,3.0,404,9.5,11.4,12.9,13.7,10.01477521649176,높음
2018-04-23 06:00:00,9.1,7.0,2.7,95.0,10.9,8.3,1005.5,1015.9,0.0,0.0,,,10.0,8.0,3.0,373,9.2,10.9,12.6,13.5,9.676864059183725,높음
2018-04-23 07:00:00,9.0,6.0,2.3,95.0,10.9,8.2,1005.8,1016.2,0.0,0.0,,,10.0,9.0,5.0,294,9.0,10.7,12.2,13.3,9.799870742982627,높음
2018-04-23 08:00:00,8.8,5.0,2.8,95.0,10.7,8.0,1005.9,1016.3,0.0,0.03,,,10.0,8.0,6.0,519,8.9,10.4,12.0,13.1,9.29706328207997,높음
2018-04-23 09:00:00,8.5,8.0,2.6,95.0,10.5,7.7,1006.3,1016.7,0.0,0.1,,,10.0,9.0,5.0,447,9.0,10.1,11.6,12.8,9.081543040585457,높음
2018-04-23 10:00:00,8.6,4.0,2.5,95.0,10.6,7.8,1006.6,1017.0,0.0,0.2,,,10.0,9.0,6.0,578,9.6,10.1,11.4,12.5,9.247914058865671,높음
2018-04-23 11:00:00,8.9,1.5,2.2,91.0,10.4,7.5,1006.5,1016.9,0.0,0.29,,,10.0,9.0,7.0,437,10.3,10.4,11.3,12.4,9.755910897989786,높음
2018-04-23 12:00:00,9.0,5.5,1.9,96.0,10.9,8.3,1006.0,1016.4,0.0,0.43,,,10.0,9.0,5.0,481,11.1,10.5,11.3,12.2,10.06822745731189,높음
2018-04-23 13:00:00,9.3,2.5,2.3,95.0,11.1,8.5,1005.5,1015.9,0.0,0.4,,,10.0,8.0,2.0,419,11.2,10.8,11.3,12.1,10.122227453246325,높음
2018-04-23 14:00:00,9.4,4.0,2.6,96.0,11.2,8.7,1005.1,1015.5,0.0,0.39,,,10.0,9.0,2.0,304,11.2,11.0,11.4,12.0,10.056690122177644,높음
2018-04-23 15:00:00,9.5,1.5,2.2,96.0,11.3,8.8,1004.6,1015.0,0.0,0.31,,,10.0,8.0,2.0,350,11.2,11.1,11.5,12.0,10.398697963326914,높음
2018-04-23 16:00:00,9.6,1.0,1.7,96.0,11.4,8.9,1004.2,1014.6,0.0,0.23,,,10.0,8.0,2.0,1409,10.9,11.1,11.6,12.0,10.852598732213972,높음
2018-04-23 17:00:00,9.4,0.5,1.9,95.0,11.2,8.6,1003.9,1014.3,0.0,0.11,,,10.0,8.0,3.0,660,10.3,11.0,11.6,12.0,10.492580866947259,높음
2018-04-23 18:00:00,9.4,1.0,1.9,96.0,11.2,8.7,1004.0,1014.4,0.0,0.07,,,10.0,9.0,3.0,600,10.0,10.9,11.6,12.0,10.492580866947259,높음
2018-04-23 19:00:00,9.4,1.5,1.8,95.0,11.2,8.6,1004.1,1014.5,0.0,0.03,,,10.0,8.0,3.0,531,9.7,10.7,11.5,12.0,10.565532606574337,높음
2018-04-23 20:00:00,9.4,1.0,1.6,95.0,11.2,8.6,1004.1,1014.5,0.0,0.0,,,10.0,7.0,3.0,740,9.5,10.6,11.4,12.0,10.722286641586482,높음
2018-04-23 21:00:00,9.4,1.5,2.1,94.0,11.0,8.4,1004.3,1014.7,,,,,10.0,8.0,8.0,869,9.4,10.5,11.4,12.0,10.3558637358271,높음
2018-04-23 22:00:00,9.6,0.0,1.9,90.0,10.7,8.0,1004.3,1014.7,,,,,10.0,8.0,12.0,2000,9.4,10.4,11.3,11.9,10.70475757176494,높음
2018-04-23 23:00:00,9.8,0.0,1.9,87.0,10.5,7.7,1003.8,1014.2,,,,,10.0,8.0,11.0,2000,9.5,10.5,11.3,11.9,10.916934276582628,높음
2018-04-24 00:00:00,9.8,0.0,1.3,86.0,10.4,7.5,1003.2,1013.6,,,,,10.0,7.0,11.0,2000,9.5,10.5,11.2,11.8,11.405534364656573,높음
2018-04-24 01:00:00,10.1,0.0,1.6,83.0,10.2,7.3,1002.6,1013.0,,,,,10.0,6.0,11.0,2000,9.4,10.4,11.2,11.8,11.456563400752202,높음
2018-04-24 02:00:00,10.1,0.1,1.4,83.0,10.2,7.3,1002.1,1012.5,,,,,10.0,7.0,10.0,2000,9.4,10.5,11.2,11.7,11.62441475583687,높음
2018-04-24 03:00:00,9.6,2.4,1.3,94.0,11.2,8.6,1001.8,1012.1,,,,,10.0,8.0,8.0,523,9.4,10.4,11.1,11.7,11.198534628557972,높음
2018-04-24 04:00:00,9.5,0.5,1.2,94.0,11.1,8.5,1001.4,1011.7,,,,,10.0,7.0,8.0,2000,9.3,10.3,11.1,11.7,11.195935409716705,높음
2018-04-24 05:00:00,9.4,0.0,1.3,93.0,10.9,8.3,1001.3,1011.6,,,,,10.0,7.0,8.0,2000,9.3,10.3,11.0,11.7,10.991534892459377,높음
2018-04-24 06:00:00,9.6,0.0,2.0,87.0,10.4,7.5,1001.7,1012.0,0.0,0.0,,,10.0,8.0,12.0,2000,9.3,10.3,11.0,11.6,10.635687002476955,높음
2018-04-24 07:00:00,9.8,,1.3,84.0,10.2,7.2,1001.4,1011.8,0.0,0.04,,,10.0,8.0,14.0,2000,9.9,10.3,11.0,11.6,11.405534364656573,높음
2018-04-24 08:00:00,10.5,,1.3,79.0,10.0,7.0,1001.2,1011.5,0.0,0.29,,,9.0,9.0,13.0,2000,11.6,10.7,11.0,11.6,12.130033441001665,높음
2018-04-24 09:00:00,12.0,,1.4,71.0,9.9,6.8,1001.2,1011.4,0.0,0.92,,,9.0,9.0,13.0,2000,15.7,11.9,11.2,11.5,13.600283335563603,높음
2018-04-24 10:00:00,12.9,,1.3,68.0,10.1,7.1,1001.2,1011.4,0.0,0.97,,,9.0,9.0,13.0,2000,16.2,13.0,11.6,11.5,14.614030274184834,보통
2018-04-24 11:00:00,14.1,,1.6,62.0,9.9,6.9,1001.2,1011.3,0.0,1.08,,,9.0,9.0,14.0,2000,17.4,13.9,12.0,11.7,15.652430595984882,보통
2018-04-24 12:00:00,15.2,,1.9,57.0,9.8,6.7,1000.8,1010.9,0.0,1.33,,,9.0,9.0,14.0,2000,19.2,14.9,12.6,11.8,16.645705306660115,보통
2018-04-24 13:00:00,15.9,,2.1,53.0,9.5,6.3,1000.4,1010.5,0.0,1.54,,,9.0,9.0,13.0,2000,19.9,15.8,13.0,12.0,17.297708806001985,보통
2018-04-24 14:00:00,16.0,,1.7,52.0,9.4,6.1,1000.4,1010.5,0.0,1.22,,,9.0,9.0,13.0,2000,18.2,16.1,13.5,12.2,17.59265233858314,보통
2018-04-24 15:00:00,16.1,,1.5,52.0,9.5,6.2,1000.1,1010.2,0.0,0.93,,,10.0,8.0,12.0,2000,17.9,16.0,13.9,12.4,17.805589811047334,보통
2018-04-24 16:00:00,15.5,,1.7,52.0,9.1,5.6,1000.5,1010.6,0.0,0.7,,,10.0,8.0,13.0,2000,15.6,15.7,14.0,12.7,17.06608565058555,보통
2018-04-24 17:00:00,15.1,,1.9,52.0,8.9,5.3,1000.7,1010.8,0.0,0.64,,,10.0,8.0,13.0,2000,15.3,15.4,14.2,12.9,16.539616954251272,보통
2018-04-24 18:00:00,14.1,,1.6,43.0,6.9,1.6,1001.3,1011.4,0.0,0.36,,,10.0,8.0,15.0,2000,12.8,14.7,14.1,13.0,15.652430595984882,보통
2018-04-24 19:00:00,13.3,,1.2,37.0,5.6,-1.1,1001.6,1011.8,0.0,0.12,,,,6.0,22.0,2000,10.7,13.9,13.9,13.1,15.108935392379363,낮음
2018-04-24 20:00:00,12.6,,0.8,49.0,7.1,2.1,1002.4,1012.6,0.0,0.0,,,,7.0,24.0,2000,9.3,12.9,13.6,13.1,14.800359670605118,보통
2018-04-24 21:00:00,11.5,,1.1,47.0,6.3,0.5,1002.9,1013.2,,,,,6.0,0.0,,2000,7.5,12.0,13.2,13.1,13.352350309236776,보통
2018-04-24 22:00:00,10.4,,0.7,43.0,5.4,-1.6,1003.2,1013.5,,,,,,0.0,,2000,6.5,11.0,12.8,13.1,12.739158912163644,보통
2018-04-24 23:00:00,9.6,,0.7,44.0,5.3,-2.0,1003.3,1013.6,,,,,,,,2000,5.4,10.1,12.3,12.9,11.942354044496703,보통
2018-04-25 00:00:00,8.9,,0.7,55.0,6.2,0.3,1003.2,1013.6,,,,,0.0,0.0,,2000,4.6,9.4,11.9,12.7,11.245149785288138,보통
2018-04-25 01:00:00,8.4,,1.1,58.0,6.4,0.6,1003.3,1013.7,,,,,,,,2000,3.9,8.7,11.5,12.5,10.177662578624595,보통
2018-04-25 02:00:00,7.7,,0.3,60.0,6.3,0.4,1003.1,1013.5,,,,,,0.0,,1993,3.3,8.2,11.0,12.3,11.04587576916833,보통
2018-04-25 03:00:00,7.1,,0.3,60.0,6.1,-0.1,1002.8,1013.3,,,,,6.0,0.0,,2000,2.8,7.6,10.7,12.1,10.476760029081538,보통
2018-04-25 04:00:00,6.4,,0.5,66.0,6.3,0.4,1003.0,1013.5,,,,,1.0,0.0,,2000,2.0,7.1,10.2,11.8,9.192380563535776,보통
2018-04-25 05:00:00,6.0,,0.5,63.0,5.9,-0.5,1003.1,1013.6,,,,,1.0,0.0,,1984,1.6,6.6,9.9,11.6,8.801829587286601,보통
2018-04-25 06:00:00,5.8,,0.3,55.0,5.1,-2.5,1003.7,1014.2,0.0,0.0,,,0.0,0.0,,2000,1.5,6.2,9.5,11.4,9.24367592556015,보통
2018-04-25 07:00:00,6.4,,0.3,51.0,4.9,-3.0,1004.5,1015.0,0.5,0.27,,,0.0,0.0,,1963,3.0,6.2,9.2,11.2,9.812791665646946,보통
2018-04-25 08:00:00,8.8,,0.9,37.0,4.2,-5.1,1004.8,1015.2,1.0,0.89,,,0.0,0.0,,1939,9.7,7.3,9.0,11.0,10.840138501582167,낮음
2018-04-25 09:00:00,11.7,,0.8,32.0,4.4,-4.4,1004.7,1015.0,1.0,1.6,,,0.0,0.0,,1862,16.9,10.0,9.2,10.7,13.896675518874746,낮음
2018-04-25 10:00:00,14.8,,0.6,29.0,4.9,-3.0,1004.8,1015.0,1.0,2.2,,,0.0,0.0,,1749,22.5,13.2,10.0,10.7,17.24818786231416,낮음
2018-04-25 11:00:00,17.5,,1.3,25.0,5.0,-2.7,1004.5,1014.5,1.0,2.74,,,0.0,0.0,,1843,26.3,16.4,11.2,10.8,19.37502420445258,낮음
2018-04-25 12:00:00,19.4,,1.1,20.0,4.5,-4.1,1003.8,1013.7,1.0,3.08,,,0.0,0.0,,1663,28.2,19.0,12.7,11.1,21.44268355821621,낮음
2018-04-25 13:00:00,20.8,,1.7,23.0,5.6,-1.1,1003.2,1013.1,1.0,3.18,,,0.0,0.0,,1467,30.4,21.0,14.2,11.6,22.647692543360016,낮음
2018-04-25 14:00:00,22.1,,2.1,22.0,5.8,-0.6,1002.4,1012.2,1.0,3.12,,,0.0,0.0,,1470,33.4,22.6,15.5,12.2,23.91916102678418,낮음
2018-04-25 15:00:00,22.8,,2.1,21.0,5.8,-0.6,1001.9,1011.7,1.0,2.75,,,0.0,0.0,,1542,33.3,23.3,16.7,12.9,24.66674434203378,낮음
2018-04-25 16:00:00,23.1,,3.1,19.0,5.4,-1.8,1001.5,1011.3,1.0,2.26,,,0.0,0.0,,1871,31.2,23.4,17.6,13.5,24.827069316577372,낮음
2018-04-25 17:00:00,22.9,,2.8,23.0,6.4,0.6,1001.4,1011.2,1.0,1.64,,,0.0,0.0,,1985,25.8,22.3,18.2,14.1,24.652067426588097,낮음
2018-04-25 18:00:00,21.2,,3.8,32.0,8.0,3.8,1001.6,1011.5,1.0,0.94,,,0.0,0.0,,1927,20.3,20.7,18.1,14.6,22.625742416692717,낮음
2018-04-25 19:00:00,18.2,,3.5,36.0,7.5,2.8,1002.1,1012.1,0.9,0.29,,,,0.0,,2000,16.0,18.6,17.9,15.0,19.355716070759662,낮음
2018-04-25 20:00:00,16.8,,4.3,29.0,5.6,-1.3,1002.7,1012.8,0.0,0.01,,,,0.0,,1971,13.3,16.7,17.2,15.1,17.614648319077933,낮음
2018-04-25 21:00:00,15.9,,1.4,35.0,6.3,0.4,1003.5,1013.6,,,,,0.0,0.0,,1999,11.5,15.3,16.5,15.1,17.656013578160582,낮음
2018-04-25 22:00:00,15.2,,1.2,35.0,6.1,-0.1,1003.6,1013.8,,,,,,0.0,,1999,10.2,14.2,15.8,15.0,17.065435383710692,낮음
2018-04-25 23:00:00,14.0,,0.6,45.0,7.2,2.2,1003.3,1013.5,,,,,,,,1901,9.1,13.2,15.1,14.8,16.45868209873243,보통
2018-04-26 00:00:00,13.1,,0.3,47.0,7.1,2.0,1003.4,1013.6,,,,,0.0,0.0,,1877,8.2,12.4,14.5,14.6,16.16791742994947,보통
2018-04-26 01:00:00,12.4,,1.0,55.0,7.8,3.5,1003.5,1013.7,,,,,,0.0,,1836,7.6,11.7,14.0,14.4,14.3732,보통
2018-04-26 02:00:00,11.9,,1.0,57.0,7.9,3.6,1003.5,1013.8,,,,,,,,1793,7.0,11.2,13.5,14.1,13.8642,보통
2018-04-26 03:00:00,11.3,,1.0,66.0,8.8,5.1,1003.6,1013.9,,,,,0.0,0.0,,1506,6.6,10.8,13.1,13.8,13.2534,보통
2018-04-26 04:00:00,10.7,,0.7,70.0,9.0,5.4,1003.6,1013.9,,,,,0.0,0.0,,1404,6.2,10.3,12.6,13.6,13.037960737538743,보통
2018-04-26 05:00:00,10.2,,0.8,73.0,9.0,5.5,1003.9,1014.3,,,,,0.0,0.0,,1137,5.9,9.9,12.3,13.4,12.390535265990792,높음
2018-04-26 06:00:00,10.0,,0.8,72.0,8.8,5.1,1004.3,1014.7,0.0,0.01,,,7.0,0.0,,1217,6.1,9.6,12.0,13.2,12.189716565606268,높음
2018-04-26 07:00:00,10.7,,0.8,68.0,8.7,5.0,1005.0,1015.4,0.5,0.27,,,5.0,0.0,,1093,8.5,9.9,11.7,12.9,12.892582016952108,보통
2018-04-26 08:00:00,11.7,,0.6,62.0,8.5,4.6,1005.4,1015.7,0.9,0.62,,,6.0,0.0,,956,12.9,10.7,11.6,12.7,14.188853028434963,보통
2018-04-26 09:00:00,14.0,,1.5,54.0,8.6,4.8,1005.3,1015.5,1.0,1.37,,,4.0,0.0,,1054,18.7,12.8,11.8,12.5,15.611981431404615,보통
2018-04-26 10:00:00,16.7,,2.2,47.0,8.9,5.3,1005.2,1015.3,1.0,2.26,,,6.0,0.0,,1147,25.6,15.9,12.5,12.5,18.112142747372467,보통
2018-04-26 11:00:00,18.1,,2.7,42.0,8.7,4.9,1005.1,1015.1,1.0,2.17,,,7.0,0.0,,1112,26.7,18.0,13.5,12.6,19.453518542947634,보통
2018-04-26 12:00:00,19.6,,2.2,36.0,8.2,4.1,1004.6,1014.5,1.0,2.55,,,4.0,0.0,,962,31.8,19.8,14.6,12.9,21.218946896501926,낮음
2018-04-26 13:00:00,20.6,,2.4,30.0,7.2,2.3,1004.0,1013.9,1.0,2.67,,,8.0,0.0,,1048,33.1,21.5,15.8,13.2,22.239332018893155,낮음
2018-04-26 14:00:00,21.6,,3.1,28.0,7.2,2.2,1003.3,1013.2,1.0,2.84,,,8.0,0.0,,1414,35.2,23.0,16.9,13.8,23.182044541506425,낮음
2018-04-26 15:00:00,21.9,,2.6,23.0,6.1,-0.1,1002.8,1012.7,1.0,2.66,,,8.0,0.0,,1463,34.7,23.7,17.9,14.3,23.600399588735762,낮음
2018-04-26 16:00:00,21.7,,2.5,23.0,6.0,-0.3,1002.2,1012.1,1.0,1.97,,,9.0,0.0,,1404,31.3,23.2,18.6,14.8,23.403861307159396,낮음
2018-04-26 17:00:00,20.7,,3.3,30.0,7.3,2.4,1002.0,1011.9,1.0,1.48,,,8.0,0.0,,1482,25.5,22.2,18.9,15.3,22.156926870335248,낮음
2018-04-26 18:00:00,17.4,,3.1,45.0,8.9,5.3,1002.2,1012.2,0.9,0.75,,,8.0,0.0,,1092,20.0,20.2,18.8,15.7,18.57597517130776,보통
2018-04-26 19:00:00,15.2,,3.3,45.0,7.7,3.3,1002.7,1012.9,0.4,0.24,,,,0.0,,1138,15.6,18.2,18.3,15.9,16.098894576538854,보통
2018-04-26 20:00:00,14.4,,2.7,50.0,8.1,4.0,1002.8,1012.9,0.0,0.01,,,,,54.0,1216,13.0,16.4,17.6,16.0,15.434227255178028,보통
2018-04-26 21:00:00,13.4,,2.2,60.0,9.2,5.7,1003.7,1013.9,,,,,0.0,0.0,,1517,11.5,15.2,16.8,15.8,14.576813888018254,보통
2018-04-26 22:00:00,12.7,,2.2,61.0,8.9,5.3,1003.9,1014.1,,,,,,0.0,,1949,10.3,14.2,16.2,15.7,13.826895645124935,보통
2018-04-26 23:00:00,12.1,,1.9,58.0,8.1,4.0,1003.4,1013.7,,,,,,0.0,,1719,9.4,13.4,15.5,15.5,13.356966381986002,보통
2018-04-27 00:00:00,11.8,,2.4,59.0,8.1,4.0,1003.4,1013.7,,,,,0.0,0.0,,1535,8.9,12.7,15.0,15.2,12.756295661603243,보통
2018-04-27 01:00:00,11.5,,1.8,57.0,7.7,3.2,1003.2,1013.5,,,,,,4.0,25.0,1471,8.7,12.3,14.5,14.9,12.785440334679624,보통
2018-04-27 02:00:00,11.2,,1.4,58.0,7.7,3.2,1002.6,1012.9,,,,,,,,1255,8.0,11.9,14.1,14.7,12.768338670415506,보통
2018-04-27 03:00:00,10.7,,1.1,63.0,8.1,3.9,1002.3,1012.6,,,,,0.0,0.0,,989,7.3,11.3,13.6,14.4,12.533076056175563,보통
2018-04-27 04:00:00,10.2,,1.5,65.0,8.1,3.9,1002.2,1012.5,,,,,0.0,0.0,,970,7.1,10.9,13.3,14.2,11.642594839670181,보통
2018-04-27 05:00:00,9.9,,1.1,69.0,8.4,4.4,1002.3,1012.7,,,,,0.0,0.0,,808,6.7,10.6,13.0,14.0,11.713801803114357,보통
2018-04-27 06:00:00,9.9,,1.5,66.0,8.0,3.8,1002.7,1013.1,0.0,0.0,,,1.0,1.0,10.0,931,6.8,10.3,12.6,13.7,11.329222214006936,보통
2018-04-27 07:00:00,10.1,,0.7,63.0,7.7,3.3,1003.2,1013.6,0.0,0.22,,,3.0,3.0,15.0,1163,9.3,10.4,12.4,13.5,12.440357086788541,보통
2018-04-27 08:00:00,11.6,,1.4,58.0,7.9,3.6,1003.4,1013.7,0.9,0.79,,,0.0,0.0,,1150,13.4,11.5,12.3,13.3,13.184311002989553,보통
2018-04-27 09:00:00,13.2,,0.8,57.0,8.6,4.8,1004.4,1014.6,1.0,1.39,,,0.0,0.0,,1003,19.3,13.4,12.5,13.2,15.402815771758698,보통
2018-04-27 10:00:00,15.3,,1.0,50.0,8.7,4.9,1004.6,1014.8,1.0,1.97,,,0.0,0.0,,944,25.4,15.9,13.1,13.1,17.325400000000002,보통
2018-04-27 11:00:00,17.7,,1.5,44.0,8.8,5.2,1005.0,1015.0,1.0,2.51,,,0.0,0.0,,945,31.0,18.6,14.0,13.2,19.476910481251302,보통
2018-04-27 12:00:00,19.5,,1.1,40.0,9.0,5.5,1004.5,1014.4,1.0,2.89,,,0.0,0.0,,1055,35.3,21.1,15.3,13.4,21.54509283984886,보통
2018-04-27 13:00:00,21.0,,1.0,36.0,8.9,5.3,1004.2,1014.1,1.0,2.99,,,0.0,0.0,,1164,38.0,23.2,16.6,13.8,23.128000000000004,낮음
2018-04-27 14:00:00,22.2,,2.8,32.0,8.5,4.7,1003.8,1013.7,1.0,2.91,,,0.0,0.0,,1124,38.5,24.5,17.9,14.4,23.889762256293363,낮음
2018-04-27 15:00:00,22.7,,1.6,29.0,8.0,3.7,1003.4,1013.2,1.0,2.66,,,0.0,0.0,,1223,37.3,25.1,18.9,15.0,24.67354506573514,낮음
2018-04-27 16:00:00,23.2,,2.4,33.0,9.3,6.0,1003.0,1012.8,1.0,2.12,,,0.0,0.0,,869,33.7,25.1,19.7,15.5,25.041138215365173,낮음
2018-04-27 17:00:00,21.8,,3.0,41.0,10.6,7.9,1003.3,1013.2,1.0,1.44,,,0.0,0.0,,662,27.6,23.7,20.1,16.0,23.418477860038152,보통
2018-04-27 18:00:00,20.3,,2.5,47.0,11.2,8.6,1003.6,1013.6,1.0,0.77,,,0.0,0.0,,705,21.8,21.8,19.9,16.5,21.891011982914268,보통
2018-04-27 19:00:00,18.7,,2.7,53.0,11.4,8.9,1004.3,1014.3,0.4,0.24,,,,0.0,,753,17.8,19.9,19.5,16.7,20.105295508531892,보통
2018-04-27 20:00:00,16.9,,3.1,41.0,7.8,3.5,1005.0,1015.1,0.0,0.0,,,,0.0,,1060,14.9,18.1,18.8,16.8,18.027633579617444,보통
2018-04-27 21:00:00,15.7,,1.9,51.0,9.0,5.5,1005.7,1015.9,,,,,0.0,0.0,,806,13.3,16.7,18.1,16.7,17.176147068704328,보통
2018-04-27 22:00:00,14.7,,1.4,63.0,10.5,7.7,1006.2,1016.4,,,,,,0.0,,554,12.1,15.7,17.3,16.6,16.408096580438436,보통
2018-04-27 23:00:00,14.0,,1.2,66.0,10.5,7.7,1006.3,1016.5,,,,,,0.0,,519,11.0,14.8,16.7,16.3,15.829751178659324,보통
2018-04-28 00:00:00,13.3,,1.6,70.0,10.6,7.9,1006.7,1016.9,,,,,0.0,0.0,,473,10.2,14.0,16.1,16.1,14.813257156938345,보통
2018-04-28 01:00:00,12.7,,1.8,74.0,10.8,8.1,1006.8,1017.1,,,,,,0.0,,392,9.6,13.4,15.6,15.8,14.05395903645407,높음
2018-04-28 02:00:00,12.0,,1.0,76.0,10.6,7.8,1006.6,1016.9,,,,,,0.0,,363,8.9,12.8,15.1,15.6,13.966000000000001,높음
2018-04-28 03:00:00,11.6,,1.0,76.0,10.4,7.5,1006.9,1017.2,,,,,0.0,0.0,,364,8.5,12.3,14.7,15.3,13.558800000000002,높음
2018-04-28 04:00:00,11.4,,1.8,78.0,10.4,7.6,1006.8,1017.1,,,,,0.0,0.0,,362,8.3,12.0,14.3,15.1,12.679730442865086,높음
2018-04-28 05:00:00,10.9,,1.7,81.0,10.5,7.7,1007.2,1017.6,,,,,0.0,0.0,,348,8.0,11.6,13.9,14.8,12.22167212100771,높음
2018-04-28 06:00:00,10.6,,1.1,84.0,10.7,8.0,1007.2,1017.6,0.0,0.0,,,0.0,0.0,,284,7.9,11.4,13.6,14.6,12.430666774542914,높음
2018-04-28 07:00:00,10.8,,0.5,78.0,10.1,7.1,1007.6,1018.0,0.5,0.26,,,0.0,0.0,,335,9.4,11.3,13.3,14.4,13.48844130227672,높음
2018-04-28 08:00:00,12.7,,0.6,67.0,9.8,6.7,1007.8,1018.1,1.0,0.86,,,0.0,0.0,,378,15.2,12.2,13.1,14.2,15.175735232912125,보통
2018-04-28 09:00:00,15.1,,1.7,56.0,9.5,6.3,1007.7,1017.9,1.0,1.57,,,0.0,0.0,,493,22.3,14.5,13.3,14.0,16.644832300187474,보통
2018-04-28 10:00:00,17.4,,1.8,46.0,9.1,5.6,1007.5,1017.6,1.0,2.27,,,0.0,0.0,,734,28.9,17.5,14.0,13.9,19.022323951737327,보통
2018-04-28 11:00:00,19.0,,3.0,30.0,6.6,1.0,1007.4,1017.4,1.0,2.84,,,0.0,0.0,,1719,34.7,20.3,15.1,14.0,20.354727032988432,낮음
2018-04-28 12:00:00,20.5,,2.5,31.0,7.4,2.7,1006.5,1016.5,1.0,3.18,,,0.0,0.0,,1485,38.6,22.6,16.5,14.3,22.107133314949284,낮음
2018-04-28 13:00:00,21.2,,2.8,31.0,7.7,3.3,1006.1,1016.0,1.0,3.25,,,0.0,0.0,,1295,40.9,24.4,17.8,14.7,22.800754870158038,낮음
2018-04-28 14:00:00,21.3,,3.8,25.0,6.3,0.4,1005.8,1015.7,1.0,3.22,,,0.0,0.0,,1884,40.1,25.7,19.0,15.3,22.736984172707206,낮음
2018-04-28 15:00:00,21.1,,4.1,25.0,6.2,0.2,1005.6,1015.5,1.0,2.96,,,0.0,0.0,,1885,38.0,25.9,20.0,15.9,22.469008208496312,낮음
2018-04-28 16:00:00,20.4,,4.7,25.0,6.0,-0.3,1005.1,1015.1,1.0,2.45,,,0.0,0.0,,1990,33.7,25.4,20.6,16.4,21.595256996111743,낮음
2018-04-28 17:00:00,20.1,,3.3,29.0,6.8,1.4,1004.8,1014.8,1.0,1.78,,,0.0,0.0,,1840,28.4,23.8,20.8,16.9,21.496050620102913,낮음
2018-04-28 18:00:00,18.9,,2.6,30.0,6.5,0.9,1004.7,1014.7,1.0,1.05,,,0.0,0.0,,1995,20.7,22.1,20.6,17.2,20.34990931676181,낮음
2018-04-28 19:00:00,16.9,,1.3,33.0,6.3,0.5,1004.4,1014.5,0.9,0.34,,,,,,1965,16.2,19.9,20.0,17.5,18.754024996156787,낮음
2018-04-28 20:00:00,15.1,,2.2,34.0,5.8,-0.6,1004.7,1014.9,0.0,0.01,,,,0.0,,1981,13.2,17.8,19.2,17.5,16.39804390647345,낮음
2018-04-28 21:00:00,13.9,,1.1,37.0,5.9,-0.5,1005.3,1015.5,,,,,0.0,0.0,,1751,11.3,16.2,18.4,17.4,15.810173068420404,낮음
2018-04-28 22:00:00,13.0,,1.6,45.0,6.7,1.3,1005.7,1015.9,,,,,,0.0,,1713,10.1,14.9,17.6,17.2,14.498567117295895,보통
2018-04-28 23:00:00,12.3,,1.0,51.0,7.3,2.4,1005.6,1015.9,,,,,,0.0,,1648,9.2,14.0,16.8,16.9,14.271400000000002,보통
2018-04-29 00:00:00,11.7,,1.4,53.0,7.3,2.4,1005.5,1015.8,,,,,0.0,0.0,,1620,8.5,13.2,16.2,16.6,13.288304086133065,보통
2018-04-29 01:00:00,11.2,,1.6,57.0,7.5,2.9,1005.6,1015.9,,,,,,0.0,,1533,8.1,12.6,15.5,16.2,12.610426879441189,보통
2018-04-29 02:00:00,10.9,,1.2,56.0,7.3,2.4,1005.2,1015.5,,,,,,0.0,,1460,7.7,12.2,15.0,15.9,12.637566982276631,보통
2018-04-29 03:00:00,10.6,,1.0,60.0,7.6,3.1,1005.1,1015.5,,,,,0.0,0.0,,1163,7.3,11.7,14.6,15.7,12.540799999999999,보통
2018-04-29 04:00:00,10.3,,0.7,63.0,7.8,3.5,1004.9,1015.3,,,,,0.0,0.0,,1277,6.9,11.3,14.2,15.4,12.639558303705279,보통
2018-04-29 05:00:00,9.7,,1.1,63.0,7.5,2.9,1005.0,1015.4,,,,,0.0,0.0,,1304,6.4,10.9,13.8,15.1,11.508983239849055,보통
2018-04-29 06:00:00,9.5,,1.0,65.0,7.7,3.2,1004.9,1015.3,0.0,0.01,,,0.0,0.0,,1325,6.4,10.5,13.4,14.8,11.421,보통
